area,tid,author,authorImg,title,content,likeNum,replyNum,postTime
原神内鬼,9298062593,明月清风照汉川,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.958b9a4f.z71qGPPu5E0DDXi2dkvg_A,看来大家对蝗虫画饼的能力没什么概念啊,来点超级小翀的究极大饼，15年就说做好了中文配音，九年了到国服关服了都没实装 ,59,46,2024-12-01 10:46:05
原神内鬼,9298177568,JOKER7913,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.6e54b588.5JRX8Q-ogCkfew24B0BGdg,二游社区战争是宗教战争,之前唯一讲述者被xz团建的时候q群聊天，就调侃说他不该用公关角度思考，该从宗教角度来思考，然后去看了看《圣经》发现点有意思的事,1,2,2024-12-01 11:54:03
原神内鬼,9297065042,smfhj5,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.f60ff86.TGWBJET_TBaSTZrsXdnAtg?t=1731435776,4年的挚友被米家搞魔怔了,鼠鼠跟这人玩4年了，各项爱好也都挺吻合，一起打apex，但自从接触崩铁后就变了，他开始看看肝米家游戏，上学的时候让我帮他搞，鉴于友情，鼠鼠就帮他了，可后面越来越魔怔了，zzz出了以后，他就无脑吹，可这不就是一坨吗，鼠鼠苦苦劝导没用，请吧友们支招 ,546,246,2024-11-30 19:55:29
原神内鬼,9296948637,,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.e0189a2a.H6y1A1yC4W-eqhJA1wiM5w?t=1719491929,给川吉米的犯罪预告,今晚直播我一共组织了四组人马 第一组伪装成95厨要求重置95剧情刷屏 第二组伪装成川吉米维护直播氛围，在直播中用“01、插不进去、肴肴凌、尘友谅”刷屏 第三组伪装成插友刷屏“雷蒙夫人、德尔夫人、耐耗王” 第四组负责将预告贴广而告之。 ,155,66,2024-11-30 18:44:44
原神内鬼,9297766144,asdaassdd水瓶,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.aacd894d.caI3i93VHDMeb7G1Rsk8ow?t=1721846613,群里看到的,吧友们见多识广，给他解解惑，充的钱都去哪了 ,106,29,2024-12-01 06:53:53
原神内鬼,9296267891,idlegame,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.7e66f7ca.yq14I2BzYpCRM5lbNZ0Q8A?t=1716503028,谈谈彩六吧的炎上，和二游无关, 总体来说是个搞笑的事件 一、起因（万恶之源） 吧主被封禁后换了一个封禁头像，但原因不是开了，是游戏封禁机制不合理。 相当于气笑了换了个头像，这个帖子明显是带节奏+抗议的意思。 二、发展 吧主也是不嫌事大，或者是觉得头像确实不雅观，就搞了一个投票贴。 一方面，游戏越做越烂，退坑的人多，取消关注贴吧的人少。 这就导致了看起来关注人数多，但活跃度很低。 另一方面，活跃着的吧友也是不嫌事大，喜欢放鬼图 最后就导致一个m,10,16,2024-11-30 12:00:56
原神内鬼,9298177958,幻想乡文学家,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.aa2273b6.5n7ZqFDxndCFQKRALXwYNA?t=1712987464,集美新业态之全女沙滩,想想就…呃… ,0,1,2024-12-01 11:54:16
原神内鬼,9298180598,炎乄魔,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.a1f6b537.tf45ijXu5i6LKPjguXkTdg?t=1720586519,孩子你无敌了,nan,0,0,2024-12-01 11:55:46
原神内鬼,9297944109,zxc745926241,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.528422c0.q3SnjzBx7Jwkzqo8TOwxFw?t=1729035678,突然发现我们好像漏了一个群体...,这个群体平时不会轻易露头，却在无时不刻的渗透和瓦解我们的社区...所以各位以后脚刹厕妹的时候，不要忘了这个群体 ,95,26,2024-12-01 09:37:33
原神内鬼,9297249388,安荷狂吃番茄,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.b4293604.RCHXPGcEJV_6LAD6nhxffA?t=1713776537,唉，事到如今，我不知道说这些还有没有用,但是希望双友自己支棱一下吧 本来在鬼吧看到相关帖子，还感觉 吧友骂的是不是太夸张了 但是我上网去了解了一下黑桃在女人身上的意思 才发现这东西是越明显越挑衅 几乎是全网公知的东西 唉 我不知道库洛是怎么想的 反正这段时间对于kl玩家而言，乱七八糟的事情也挺多吧 但还是希望还在玩的战双玩家，多多反馈一下这个个问题 别让外人看了笑话 不管怎么说，角色都是底线 只有自己先把屁股擦干净，别人才不会说三道四 唉，无奈了 ,479,145,2024-11-30 22:19:53
原神内鬼,9297736393,冫空韛,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.c9661f3b.87FHFTevzgEUC695ztkUBQ?t=1479829839,好好好，好啊,还是积分兑换和碎片抽的不够多。 ,38,44,2024-12-01 06:13:16
原神内鬼,9195055751,虹桥光雨,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.7a62a380.cg2oPgI28PGR4ctWPQs1xw?t=1731245769,原神内鬼吧官方水楼,考虑到吧友升级水贴的实际需求。为了维护版面整洁，现重新开设原神内鬼吧官方水楼，其他水贴会被删除 ,2115,33945,2024-09-28 12:58:08
原神内鬼,9293063648,我的亚索人能敌,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.64c8b043.fe7voodA0uehZ7t2BqNCRw?t=1719876524,还好没玩绝区零,福报来了 ,2959,371,2024-11-28 17:55:15
原神内鬼,9297883963,长安一梦712,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d000d5e.2Z6CzAJHu5KlBXlpoxPfRg?t=1700122717,也就这出息,rt，打击感强烈，但我只是复述NGA的名言罢了 ,23,11,2024-12-01 08:57:45
原神内鬼,9296966218,半度若水,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.1d14e0a2.jXS9cIsZIs5BC889gOlbMQ?t=1718625875,这游戏好玩吗？看steam上好评特别多，想买来玩玩, ,35,64,2024-11-30 18:55:32
原神内鬼,9298154070,天猫1336,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.84e069f8.yKwQV3UWhEBlTLuLVcvkdQ?t=1717852866,二次元游戏并不完全等于二次元：泛二次元概念辨析,很多吧友最近都开始对二次元的底色以及二次元游戏展开反思和解构了，我认为这是好的，无论结果对不对，至少方向没问题。 然而，大部分这样的积极尝试都把精力花在了一些无用功上。这句话怎么说？就是把精力花在讲述一些错误的模糊的模棱两可的概念上。陷入了语言学游戏中。这里我就对一些概念做最简单的辨析，免得生出多余的歧义： 需要说明的是，有这么几个辨析原则 1.流变性。二次元的诸多概念在时间长河中都发生了数次改变，我也,1,5,2024-12-01 11:38:27
原神内鬼,9294473312,n839166,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.e66eba6d.W10-sR0j26tGCH-dyqOVUQ,无限大，异环，蓝原,合并到一起说，我不锐评任何东西，单纯聊点现实。 --- 这三个其实都要吃一波aoe伤害，就是傻子不够用了，或者说龟龟不够用了，或者说烈度加剧的问题。这三个问题本质上一样。 - 二次元手游这个赛道，我直接一点来讲，就是贩卖梦的，卖yy角色的赛道。 不管是什么二次元手游，都这样。 哪怕是火影，大部分受众也是看过火影的玩家，与之对应得海贼王就没辣么好；当然他们组还有个一人之下，成绩还需要再等等。 以前龟龟多，整点二创就凑合,1066,168,2024-11-29 14:18:30
原神内鬼,9298121001,赛恩斯贝罗,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.f65b941e.sHS9WoTxUKv4ki_Nom0TZw?t=1731135486,听说你吧黄牌都是玩原神玩的，黑子们快助力我启动！😡,nan,7,21,2024-12-01 11:18:23
原神内鬼,9297612199,shine554P,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.7bff8a68.kxemCybLtTidI9M3wWfQuA?t=1640701894,来唱衰下腾讯大太子,省流：有男不玩 有人可能会这话不是用在二游上的吗？怎么能对“一般向”游戏使用呢？ 首先我们要明确鬼吧说的一般向指的是什么游戏，一：IP游戏（火影，洛克王国，P5X，废墟脑叶，边狱爆了后有画面估计免喷不了） 二：玩法主导游戏（王者，LOL，我的世界，火影等） 而王世杰一般向吗？ 对于一，光靠王者IP的遗老怕不是成本都不够覆盖（希望腾讯脑子能明白王者价值≠王者IP价值） 对于二，持续运营，开放大世界，想要玩法上有突破，难度不,23,14,2024-12-01 03:06:30
原神内鬼,9297671024,小天翔666,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.7f139e2e.6CyEwxu3VJruH_-QqpCi6g?t=1694102006,王者里的元流之子性别是不能切换的，那世界里会有性别切换功能吗?,感觉这一点还真是个问题，不过既然是要走mmo那条道路性别切换应该是要标配吧? ,4,5,2024-12-01 04:28:19
原神内鬼,9298158175,,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.36970d1.-npg7SNNohs27YBBPm2Inw?t=1727324887,集美与B站, ,0,6,2024-12-01 11:41:14
原神内鬼,9298167862,一一一一体育,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d5bfad59.63DvUTs5wyhj0zJg3YXMQQ?t=1712653520,kxz为了他爹kl也是洗上tx了,"公关的几大手段:请客，斩首，收下当狗。库洛现在被腾讯51%控股妥妥忠犬一个，kxz为了证明他爹库洛未来可期直接怒洗腾讯😭""有本事别用微信QQ""""腾讯相比很多厂家还算良心的"" 唉，狗的主人认了主，怎么狗也跟着认了个大主人，像禁漫里的绿怒本",0,3,2024-12-01 11:48:02
原神内鬼,9296034424,yhl455645,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.af9d8bd.qkdfnQ2g6KdJf6q03SyQCQ?t=1719296182,ml游戏推荐,影之实力者手游，游戏已经出了两年了，剧情比动漫的多，作者都专职写手游剧情了，吧里没有吧友玩吗？ ,117,101,2024-11-30 09:55:03
原神内鬼,9298159193,篙晤台卫,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.4588fa26.FQM1UQYMvPyW0p-AE5hXWA?t=1648383184,12月了，今年总体二游市场如何？,是衰退了，还是发展了 。 原鸣原镇楼 另外某个三月放出pv的游戏你倒是说句话啊 不会是pv诈骗吧 ,3,5,2024-12-01 11:42:03
原神内鬼,9297927439,幻昼的雪国,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.481bcd2f.E5jtgT8NU_kVySKDAvKe8Q?t=1727289431,川吉米笑话之我不看建模,川吉米：尘白的技术要多向我们老后2看齐啊 “那老后2角色建模面数怎么没有尘白💍多？” 川吉米：我不看建模 “技术有所突破”，“我不看建模”，🤣👉 川吉米的🧠回路都是这样的吗 ,208,80,2024-12-01 09:27:35
原神内鬼,9297672545,,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.afc28bd7.Q5emOWnrjTXBjQOsRpPgMQ,我猜测 二游大逃杀正式开局了,今天，啊不对 昨天的瓜已经有趣到了让我感觉之前都是这场大逃杀的序幕，这才是真正的开始 口水，你让企鹅自己做他还真不一定舍得烧这个钱，但是你让企鹅打折买，它是真会买 这玩意就是教科书级别的消耗品 企鹅干过啥教科书级别的事呢？ 1. CF大火时期，高品质fps开始有出现的苗头 企鹅直接把战争前线掏出来了，代理了以后虽然赚的不多但是以crytek作品的质量足够铺路 紧接着呢，冷落战争前线，用它铺好的路又重新坐稳fps龙头 2. 网易荒野行,238,50,2024-12-01 04:30:36
原神内鬼,9297255373,玉衡小姐的狗,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.b7f24c0.N3Ki06M3dbyYumrYdPaSCQ?t=1709371563,锅钕平均A罩杯，系全球垫底,怪不得cmg见不得纸片人有大雷，原来自己没有啊 ,632,86,2024-11-30 22:23:46
原神内鬼,9294155556,a批陪陪话痨,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.7977d44a.RcBqqi098GPyhhLMKA92bA?t=1680342602,对于明年的二游市场，我已经开始轻哼了😆,前脚异环刚开测，今天网易的无限大就发了测试预告片，如果说大世界游戏目前还有蓝原和王者一点消息都没，那剩下的就都已经亮招了。5号无限暖暖公测，异环和无限大指定是明年要上的。 一想到明年米家，库洛，完美，网易的粉丝能掐在一起我就高兴哈哈，互车互踩，社区大战，一边发pv，评论区立马开嗦，好久没有这种盛况了 然后几家粉丝打着打着，突然来一句“你是麻辣仙人吧”哈哈哈全部拐到麻辣仙人身上，让麻辣仙人背负所有。只要把,20,11,2024-11-29 11:13:54
原神内鬼,9297944778,战争祭司k130,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.83a52a70.Pyl2xz-RJNKs4Kzr00XVgA?t=1731946044,小登求个好友,加个好友一起玩 ,0,5,2024-12-01 09:37:56
原神内鬼,9297942970,夏语莺哦,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.52eab8f2.fA2qAveaIYkcU3C1sPsk5g?t=1732923412,预测一下某游的节奏,4天后懂得都懂 节奏1.抽卡二游的必然矛盾，非酋欧🐶相互跳脸 我不信这游戏能给足玩家抽卡资源去拿到卡池内全部的东西（听说预约奖励才126抽？） 节奏2.结构性矛盾，老生常谈。 作为一个没有明确表态服务于某玩家群体的二游，结构性矛盾就是较为明显的矛盾之一。届时你会看到老婆党和女儿党互撕具体话术不用多说了吧，都是老熟人了 那么问题来了 1.她知道她是你老婆吗？ 2.你女儿怎么没有麻麻啊 麻辣仙人们可以提前准备支持/捂嘴话术了,7,23,2024-12-01 09:36:43
原神内鬼,9296592905,crazzzzd,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.21bc70fe.MByO6q-YP7qMLhGfLVIZ4Q?t=1727444624,1999再次爆发男女节奏,看来就是明牌百合的游戏只要有男有女自机角色就会爆发节奏。希望这种节奏能贯所有混厕。喜欢扩圈那就赶紧反噬吧，迫不及待看到混厕男女节奏全面爆发全部爆死 ,198,158,2024-11-30 15:18:44
原神内鬼,9297108298,IncinerateCab,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.80e4a8fe.HjE4EeMkyA2JesURkQ9CZQ?t=1726207723,耐耗王陈友谅直播弹幕大赏,🍵u是这样的，川基米只要嗦一口🍵u，一切都会好起来的，而我们🍵u要考虑的就多了 ,64,18,2024-11-30 20:22:27
原神内鬼,9298169186,冰蓝客,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.c47f0aaf.3it_g5nAsUx4UDRh6nqPyw,调查员（大号丢了😂）,"米桑觉得自己很委屈吧开始注意这些地方了（或者说它一开始就喜欢搞这些“小细节”，只不过以前用来yygq，现在想劝人回去爆米）这男的相当于粉毛领养的孙子，剧情里叫你（奶奶/爷爷），然后卖粉毛对你有感觉（广东辣），这么做的原因是过年米桑要双限定（火神和粉毛）把家底d上了,要是再褒姒估计但陈平安啊，无人在意才是凉得最透的，它不爆典都没流量了（本来我还等着它整尸水萝莉那样的狠活）直接路边一条啊，我不说估计大家都不知",3,2,2024-12-01 11:49:02
原神内鬼,9296405400,蔡鸡图一乐,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.8f907980.-6qZ2ZsTCLe-WgDZidKpiw?t=1720248227,这个帖子好乐，出来一个mxz都得被人摁着头骂, ,77,16,2024-11-30 13:35:26
原神内鬼,9298076117,aswzx233,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.b0185956.qfo8PXFsZxOA5YN_hfzSgg?t=1564376549,又来一个乱带节奏 吃瓜吃不明白的,请求老哥支援 ,147,53,2024-12-01 10:53:47
原神内鬼,9297508579,home欧阳蓝蓝,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.c1414cfa.oE0EXzvObHbSmVT8turBSA?t=1724647712,让京东又削减了配送安装的费用， 导致只能请得到流气青年,都说一家公司走下坡路会有各种预兆， 或许就是因为不景气， 让京东又削减了配送安装的费用， 导致只能请得到流气青年， 反正安装电视似乎也没什么技术含量。 现在是流气青年敲诈失败， 以后会发生什么真不敢想,933,76,2024-12-01 01:22:16
羽毛球,9215414890,云中月LTD,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.50ea77c6.A5M_etaF1NXVEc_4GUFZ-w?t=1672998806,羽吧官方绿色泡泡互动群，全宇宙招募爱好者入,官方吧招募羽毛球人 沟通群只玩微信 打球群落！ 只伽微信人！ 由于群人数众多，要微进群的请加我微信游戏账号！ 我的账号号码在二楼回复。 来加账号，再拉你进游戏群吧，来吧各位羽球人民们！ 撩骚的时候到了 ,11,1,2024-10-12 00:36:34
羽毛球,6154401515,云中月LTD,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.50ea77c6.A5M_etaF1NXVEc_4GUFZ-w?t=1672998806,羽毛球约球、约战贴---方便你寻找当地的球友！,nan,693,1913,2019-06-06 11:19:57
羽毛球,6153587838,云中月LTD,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.50ea77c6.A5M_etaF1NXVEc_4GUFZ-w?t=1672998806,羽毛球吧发帖回帖规则1.0,需注意的事项 ！本吧不对任何吧友之间的交易负责，如有交易请建议用X鱼和X宝等第三方交易担保平台 ！本吧不对任何吧友的产品鉴定言论负责 ！本吧不对任何擅自线上线下约球、约X、吧友见面会负责，社会有风险各位需谨慎 ！本吧不对任何羽毛球产品的讨论负责 ！转载内容请注明转载 ,32,9,2019-06-05 14:56:30
羽毛球,9294829307,黄稑米扪心Jg,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.8e58f50f.hJvHoi72dikr9IlpRA9qUg,2024羽毛球拍推荐入手几款不错的,尤尼克斯羽毛球拍活动：https://u.jd.com/I1VpVdb 李宁羽毛球拍活动：https://u.jd.com/IDVp50e 威克多胜利羽毛球拍活动：https://u.jd.com/IDVY2FA ,1,20,2024-11-29 17:15:08
羽毛球,9204281256,,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.9377fcc3.fJjs3Ktaol3ANykVJcCzLw?t=1703930348,求羽毛球推荐,最好平价点,11,4,2024-10-04 19:40:18
羽毛球,9298107961,安然寂静影,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d8d41c4f.ckfJ54hyqDF0G33eIL_NfA?t=1720181370,新手有点想入坑,勿喷，被人拉入坑的吧，但是自己也挺想玩的，有没有推荐的拍子，想使起来顺手一点，不过还没打过单打，不太喜欢在后场打，正手好像也不顺手,0,2,2024-12-01 11:11:14
羽毛球,9296670815,五夏子陌,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.4100f125.7wKZUhdTX6Thz_qQ_17MjQ?t=1728134907,中羽评级和专业评级,我想问问国家二级，一级和健将放到中羽评级里面大概能是哪个级别,3,2,2024-11-30 16:07:18
羽毛球,9297223918,Guts239,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.ba05fa5.Ze9DVBgO0WjWQ4q5mLnytQ?t=1722831044,正式入坑有一年半了，自学求助各位林李看看有没有中羽四级，没有的话我现在该怎么改进*,nan,0,2,2024-11-30 22:32:47
羽毛球,9043402871,Elzabath,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.9f7291c5.RV0wSEvBYqjZYwIBtn3xgA?t=1520991960,有不错的羽毛球推荐吗？？送朋友的,搬家朋友帮了好多忙。他经常打羽毛球但是不知道具体的，羽毛球拍和鞋之类的不太好送，就心思买点羽毛球送给他（毕竟是消耗品）有那种特别好的羽毛球吗给他来两桶,1,14,2024-06-06 19:19:13
羽毛球,9297251485,,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.bdf373f4.inOjzGQANyL44x_zOT_FxA?t=1716518650,室外的场地能用来系统训练嘛,室内场地太紧张了,0,1,2024-11-30 22:21:20
羽毛球,9125639200,徐澜清,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.8b2fa6ba.cVikAGWg9BH9ihEdAVqTbA?t=1639847544,这个世界上就没有便宜好打的球！,学生党打球真的烧不起，吧友们可以推荐点70内的球吗 ,644,238,2024-08-11 07:53:29
羽毛球,9298124880,lmyshxy2528,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.28df85f4.dU4gZFfQf-9mbsjCsjo0Lw?t=1733023311,想买球拍了,各位大佬 有没有什么发力流畅 挥速快的中端进攻拍推荐 目前看上了风刃500p 这把怎么样,0,0,2024-12-01 11:20:35
羽毛球,9120452060,子浪魔理沙,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.f75466ff.oN_G78DUHJWqS5K2uO6gPA?t=1723429927,六问安赛龙😡😡😡,一问安赛龙，石宇奇轮空一局无手感，以身犯险消耗昆拉伍特，你趁人之危摘桃子，仁义何在？ 二问安赛龙，石宇奇止步八强受到广泛批评，你故意独守全区过关斩将，只为一己私欲抢夺利益，大义何在？ 三问安赛龙，你对阵昆拉伍特全局碾压，不顾昆拉伍特打爆石宇奇，击碎石孝子梦想，礼义何在？ 四问安赛龙，四年前石宇奇已经给你让了一枚金牌，现如今不知回报，信义何在？ 五问安赛龙， 石宇奇新冠阳性带病上阵，你心安理得甘之若饴，良,119,70,2024-08-07 14:01:03
羽毛球,9297348104,,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.9c632517.tcQrfJnGHUs3n6fKMzXGww,亚c439 3桶 拼多多拼单,https://file-link.pinduoduo.com/2Mp68IUaPK,1,2,2024-11-30 23:20:16
羽毛球,9294315958,酒窝_美美,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.833c437e.QW1ro3H1LAwx8rzDcu8CdQ?t=1695224081,一起打羽毛球,找身体健康，爱好羽毛球。水平一般，以锻炼为主的球友一起打羽毛球。可以提供场地。拍子，球自备。 ,0,1,2024-11-29 12:45:34
羽毛球,9297920598,,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.1d23c549.RSIrSd_qxeT76CmrVOJxVA,选择困难症烦了,"各位林李，小隼4U,不知道什么线好打，求各位林李给出点意见，谢谢",0,0,2024-12-01 09:23:03
羽毛球,9298093074,1031290548,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.9d1fb0ac.16FFp7OTtbKMgiTwCOq4UA,寻找球友一名,有合肥周末打球的球友吗,0,0,2024-12-01 11:03:02
羽毛球,9293135942,q唔知点解,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.7936f62b.mhCtbWZgfiUuKnid7sSqwQ,石头被黑得最惨的一次,nan,202,68,2024-11-28 18:33:43
羽毛球,9254549443,开朗的天蝎,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.4ce3c730.DbKgnin3_aPNB6grKyT-Vg?t=1645682671,大佬们求鉴定,100zz 海鲜市场300捡的 ,2,6,2024-11-05 23:02:51
羽毛球,9249761500,归欣似键,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.cbe91bdb.-mn9QcvrncAM_yPuhh7zZw?t=1723978475,帮朋友选拍。,朋友热衷于拉吊，预算空拍800～1000，请问选战戟8000还是驭10m？,3,10,2024-11-02 21:16:58
羽毛球,9289738960,咕咕咕咕日内瓦,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.65348557.ukn5BpwSGs-6RnyKyimvRA?t=1722879612,讨论贴 为什么那么多有新手蜜汁自信,lz我是高中生 算是班里天花板 班里有很多新手入门打羽毛球的 握拍都不正确那种 基本都是苍蝇拍 但是就是硬要叫我帮他把线剪了 给他去拉28 29磅数 怎么劝都不听 问他能打动吗就说能 同学一场也不能不劝 不给他拉关系都搞僵了 大家怎么看待能不能分享一下 放张胜利顶级科技镇楼 ,141,98,2024-11-26 22:08:25
羽毛球,9298056494,,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.621723b1.AuHjT-n_nkgjB2q4Z1ctxQ,N90，2代，经典款，值多少钱？,家里有一对这样的拍子。听我同学说好像挺值钱的。还有李宁什么刻上的签名。不是手写的。先把它卖了，换个好牌大概值多少钱啊？,0,0,2024-12-01 10:42:43
羽毛球,9121768632,,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.185f082d.Z53OURtCSYoCwbiXZ817Ww,8u们我又来了，刚从巴黎回国，就去找朋友打了一场球，大家仔细品味我的动作，国羽的大旗以后就是我来扛了,nan,91,52,2024-08-08 13:02:59
羽毛球,9297209713,lu19801116,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.1b124f82.pmYYN6pCcZ1tOPPStt-lfg?t=1693577627,各位李林看看有两到三级吗？,nan,0,2,2024-11-30 23:33:08
羽毛球,9297141383,绿了绿了0,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.65cdc912.MBrBJ5upP26L0BBxMwX3rg?t=1707872227,黑衣野球一年，大概有中羽几级？（高中生菜鸡轻点喷）,nan,2,2,2024-11-30 22:05:49
羽毛球,9295923740,佘新宇02,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.b1166389.Ycqtxnl8pC81g-2rRsXcHQ?t=1732927240,8u们，天斧99去了底胶平衡点会炸缸吗,从来没去过，但是我的底胶已经脏的不成样子了，现在想去，求林李们指导,2,1,2024-11-30 08:39:17
羽毛球,9297233700,无名氏sylvie,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.107029bb.Md-bDVvWTNwRHunhJbvfrA?t=1722322501,感觉自己架拍好丑，身体也有点不协调***,nan,0,1,2024-11-30 22:21:57
